AtmoSud

Conditions Générales d'utilisation: 

 Diffusion libre pour une réutilisation ultérieure des données dans les conditions ci-dessous : 
 – Toute utilisation partielle ou totale de ces données doit faire référence à AtmoSud en terme de "AtmoSud - Inventaire énergétique et d'émissions de polluants et gaz à effet de serre". 
 – Données non rediffusées en cas de modification ultérieure des données. 
 
 Les données contenues dans ce document restent la propriété d'AtmoSud.
 AtmoSud peut rediffuser ce document à d'autres destinataires. 

"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2016","CHAMPOLÉON (05)","Tous secteurs","Toutes énergies","prg100.3ges","1756052.1","kg"
"2016","CHAMPTERCIER (04)","Tous secteurs","Toutes énergies","prg100.3ges","4973142.0","kg"
"2016","CHANOUSSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","865141.9","kg"
"2016","CHARLEVAL (13)","Tous secteurs","Toutes énergies","prg100.3ges","12112121.7","kg"
"2016","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Tous secteurs","Toutes énergies","prg100.3ges","23114931.3","kg"
"2016","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","CHÂTEAUDOUBLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","2514650.8","kg"
"2016","CHÂTEAUFORT (04)","Tous secteurs","Toutes énergies","prg100.3ges","1157815.5","kg"
"2016","CHÂTEAUNEUF-DE-GADAGNE (84)","Tous secteurs","Toutes énergies","prg100.3ges","13576530.9","kg"
"2016","CHÂTEAUNEUF-D'ENTRAUNES (06)","Tous secteurs","Toutes énergies","prg100.3ges","215387.4","kg"
"2016","CHÂTEAUNEUF-D'OZE (05)","Tous secteurs","Toutes énergies","prg100.3ges","898870.3","kg"
"2016","CHÂTEAUNEUF-DU-PAPE (84)","Tous secteurs","Toutes énergies","prg100.3ges","12192631.9","kg"
"2016","CHÂTEAUNEUF-GRASSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","12839122.2","kg"
"2016","CHÂTEAUNEUF-LE-ROUGE (13)","Tous secteurs","Toutes énergies","prg100.3ges","59651142.9","kg"
"2016","CHÂTEAUNEUF-LES-MARTIGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","237349993.5","kg"
"2016","CHÂTEAUNEUF-LES-MARTIGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","CHÂTEAUNEUF-MIRAVAIL (04)","Tous secteurs","Toutes énergies","prg100.3ges","605366.1","kg"
"2016","CHÂTEAUNEUF-VAL-SAINT-DONAT (04)","Tous secteurs","Toutes énergies","prg100.3ges","3470777.7","kg"
"2016","CHÂTEAUNEUF-VILLEVIEILLE (06)","Tous secteurs","Toutes énergies","prg100.3ges","2938238.2","kg"
"2016","CHÂTEAUREDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","2321714.0","kg"
"2016","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","prg100.3ges","72812309.2","kg"
"2016","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","CHÂTEAUROUX-LES-ALPES (05)","Tous secteurs","Toutes énergies","prg100.3ges","15651903.8","kg"
"2016","CHÂTEAUVERT (83)","Tous secteurs","Toutes énergies","prg100.3ges","1522445.8","kg"
"2016","CHÂTEAUVIEUX (05)","Tous secteurs","Toutes énergies","prg100.3ges","4277497.3","kg"
"2016","CHÂTEAUVIEUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","782930.7","kg"
"2016","CHÂTEAU-VILLE-VIEILLE (05)","Tous secteurs","Toutes énergies","prg100.3ges","4835837.4","kg"
"2016","CHAUDON-NORANTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","3592659.9","kg"
"2016","CHEVAL-BLANC (84)","Tous secteurs","Toutes énergies","prg100.3ges","12563791.8","kg"
"2016","CHORGES (05)","Tous secteurs","Toutes énergies","prg100.3ges","23523068.8","kg"
"2016","CIPIÈRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","3203086.7","kg"
"2016","CLAMENSANE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1402807.1","kg"
"2016","CLANS (06)","Tous secteurs","Toutes énergies","prg100.3ges","2617217.9","kg"
"2016","CLARET (04)","Tous secteurs","Toutes énergies","prg100.3ges","2208160.1","kg"
"2016","CLAVIERS (83)","Tous secteurs","Toutes énergies","prg100.3ges","1598883.5","kg"
"2016","CLUMANC (04)","Tous secteurs","Toutes énergies","prg100.3ges","2466207.6","kg"
"2016","COARAZE (06)","Tous secteurs","Toutes énergies","prg100.3ges","1162232.1","kg"
"2016","COGOLIN (83)","Tous secteurs","Toutes énergies","prg100.3ges","33533128.6","kg"
"2016","COLLOBRIÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","17954181.5","kg"
"2016","COLLONGUES (06)","Tous secteurs","Toutes énergies","prg100.3ges","1144845.8","kg"
"2016","COLMARS (04)","Tous secteurs","Toutes énergies","prg100.3ges","7302601.5","kg"
"2016","COLOMARS (06)","Tous secteurs","Toutes énergies","prg100.3ges","15887617.4","kg"
"2016","COMPS-SUR-ARTUBY (83)","Tous secteurs","Toutes énergies","prg100.3ges","2571015.9","kg"
"2016","CONSÉGUDES (06)","Tous secteurs","Toutes énergies","prg100.3ges","156642.2","kg"
"2016","CONTES (06)","Tous secteurs","Toutes énergies","prg100.3ges","201087679.2","kg"
"2016","CONTES (06)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","CORBIÈRES (04)","Tous secteurs","Toutes énergies","prg100.3ges","12670237.4","kg"
"2016","CORNILLON-CONFOUX (13)","Tous secteurs","Toutes énergies","prg100.3ges","6498333.4","kg"
"2016","CORRENS (83)","Tous secteurs","Toutes énergies","prg100.3ges","36968007.5","kg"
"2016","COTIGNAC (83)","Tous secteurs","Toutes énergies","prg100.3ges","8727328.1","kg"
"2016","COUDOUX (13)","Tous secteurs","Toutes énergies","prg100.3ges","36668664.6","kg"
"2016","COURMES (06)","Tous secteurs","Toutes énergies","prg100.3ges","2639329.9","kg"
"2016","COURSEGOULES (06)","Tous secteurs","Toutes énergies","prg100.3ges","3541315.2","kg"
"2016","COURTHÉZON (84)","Tous secteurs","Toutes énergies","prg100.3ges","75517827.7","kg"
"2016","COURTHÉZON (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","CRESTET (84)","Tous secteurs","Toutes énergies","prg100.3ges","2136469.3","kg"
"2016","CRÉVOUX (05)","Tous secteurs","Toutes énergies","prg100.3ges","2455199.4","kg"
"2016","CRILLON-LE-BRAVE (84)","Tous secteurs","Toutes énergies","prg100.3ges","2155335.7","kg"
"2016","CROTS (05)","Tous secteurs","Toutes énergies","prg100.3ges","11849000.4","kg"
"2016","CRUIS (04)","Tous secteurs","Toutes énergies","prg100.3ges","3096299.2","kg"
"2016","CUCURON (84)","Tous secteurs","Toutes énergies","prg100.3ges","5923359.1","kg"
"2016","CUÉBRIS (06)","Tous secteurs","Toutes énergies","prg100.3ges","432848.4","kg"
"2016","CUERS (83)","Tous secteurs","Toutes énergies","prg100.3ges","73788230.5","kg"
"2016","CUGES-LES-PINS (13)","Tous secteurs","Toutes énergies","prg100.3ges","15172679.9","kg"
"2016","CURBANS (04)","Tous secteurs","Toutes énergies","prg100.3ges","2454492.3","kg"
"2016","CUREL (04)","Tous secteurs","Toutes énergies","prg100.3ges","680063.8","kg"
"2016","DALUIS (06)","Tous secteurs","Toutes énergies","prg100.3ges","4138305.3","kg"
"2016","DAUPHIN (04)","Tous secteurs","Toutes énergies","prg100.3ges","4526807.6","kg"
"2016","DEMANDOLX (04)","Tous secteurs","Toutes énergies","prg100.3ges","974816.2","kg"
"2016","DEVOLUY (05)","Tous secteurs","Toutes énergies","prg100.3ges","11165885.1","kg"
"2016","DÉVOLUY (05)","Tous secteurs","Toutes énergies","prg100.3ges","11165885.1","kg"
"2016","DIGNE-LES-BAINS (04)","Tous secteurs","Toutes énergies","prg100.3ges","60897989.6","kg"
"2016","DRAGUIGNAN (83)","Tous secteurs","Toutes énergies","prg100.3ges","88876872.2","kg"
"2016","DRAGUIGNAN (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","DRAIX (04)","Tous secteurs","Toutes énergies","prg100.3ges","480668.9","kg"
"2016","DRAP (06)","Tous secteurs","Toutes énergies","prg100.3ges","8582387.5","kg"
"2016","DURANUS (06)","Tous secteurs","Toutes énergies","prg100.3ges","2144803.5","kg"
"2016","ÉGUILLES (13)","Tous secteurs","Toutes énergies","prg100.3ges","26322192.6","kg"
"2016","EMBRUN (05)","Tous secteurs","Toutes énergies","prg100.3ges","35139960.8","kg"
"2016","ENCHASTRAYES (04)","Tous secteurs","Toutes énergies","prg100.3ges","3755154.8","kg"
"2016","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","173092213.4","kg"
"2016","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","ENTRAGES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1835976.9","kg"
"2016","ENTRAIGUES-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","prg100.3ges","85626087.7","kg"
"2016","ENTRAUNES (06)","Tous secteurs","Toutes énergies","prg100.3ges","895617.9","kg"
"2016","ENTRECASTEAUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","4913458.6","kg"
"2016","ENTRECHAUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","3237637.9","kg"
"2016","ENTREPIERRES (04)","Tous secteurs","Toutes énergies","prg100.3ges","4808635.4","kg"
"2016","ENTREVAUX (04)","Tous secteurs","Toutes énergies","prg100.3ges","4622940.5","kg"
"2016","ENTREVENNES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1710158.3","kg"
"2016","ÉOURRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","971366.0","kg"
"2016","ESCRAGNOLLES (06)","Tous secteurs","Toutes énergies","prg100.3ges","7789387.9","kg"
"2016","ESPARRON (05)","Tous secteurs","Toutes énergies","prg100.3ges","1867680.6","kg"
"2016","ESPARRON (83)","Tous secteurs","Toutes énergies","prg100.3ges","1966427.7","kg"
"2016","ESPARRON-DE-VERDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","4188792.1","kg"
"2016","ESPINASSES (05)","Tous secteurs","Toutes énergies","prg100.3ges","2242574.2","kg"
"2016","ESTOUBLON (04)","Tous secteurs","Toutes énergies","prg100.3ges","1611546.8","kg"
"2016","ÉTOILE-SAINT-CYRICE (05)","Tous secteurs","Toutes énergies","prg100.3ges","609412.6","kg"
"2016","ÉVENOS (83)","Tous secteurs","Toutes énergies","prg100.3ges","32107926.2","kg"
"2016","EYGALIÈRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","12808495.9","kg"
"2016","EYGALIÈRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","EYGLIERS (05)","Tous secteurs","Toutes énergies","prg100.3ges","5960101.3","kg"
"2016","EYGUIÈRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","26074786.1","kg"
"2016","EYRAGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","13185426.9","kg"
"2016","ÈZE (06)","Tous secteurs","Toutes énergies","prg100.3ges","31819560.2","kg"
"2016","FALICON (06)","Tous secteurs","Toutes énergies","prg100.3ges","6652238.7","kg"
"2016","FAUCON (84)","Tous secteurs","Toutes énergies","prg100.3ges","1731902.2","kg"
"2016","FAUCON-DE-BARCELONNETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","4414847.4","kg"
"2016","FAUCON-DU-CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","511334.8","kg"
"2016","FAYENCE (83)","Tous secteurs","Toutes énergies","prg100.3ges","15384946.8","kg"
"2016","FIGANIÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","8011495.9","kg"
"2016","FLASSAN (84)","Tous secteurs","Toutes énergies","prg100.3ges","1978180.8","kg"
"2016","FLASSANS-SUR-ISSOLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","16226200.1","kg"
"2016","FLAYOSC (83)","Tous secteurs","Toutes énergies","prg100.3ges","14411888.8","kg"
"2016","FONTAINE-DE-VAUCLUSE (84)","Tous secteurs","Toutes énergies","prg100.3ges","2539287.2","kg"
"2016","FONTAN (06)","Tous secteurs","Toutes énergies","prg100.3ges","2149245.4","kg"
"2016","FONTIENNE (04)","Tous secteurs","Toutes énergies","prg100.3ges","552057.7","kg"
"2016","FONTVIEILLE (13)","Tous secteurs","Toutes énergies","prg100.3ges","16032042.1","kg"
"2016","FORCALQUEIRET (83)","Tous secteurs","Toutes énergies","prg100.3ges","9866303.9","kg"
"2016","FORCALQUIER (04)","Tous secteurs","Toutes énergies","prg100.3ges","24159536.5","kg"
"2016","FOREST-SAINT-JULIEN (05)","Tous secteurs","Toutes énergies","prg100.3ges","4392254.9","kg"
"2016","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","prg100.3ges","1279059498.4","kg"
"2016","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","FOUILLOUSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","1814151.1","kg"
"2016","FOX-AMPHOUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","2954169.1","kg"
"2016","FREISSINIÈRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","2012588.0","kg"
"2016","FRÉJUS (83)","Tous secteurs","Toutes énergies","prg100.3ges","202177326.8","kg"
"2016","FRÉJUS (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","FURMEYER (05)","Tous secteurs","Toutes énergies","prg100.3ges","748287.4","kg"
"2016","FUVEAU (13)","Tous secteurs","Toutes énergies","prg100.3ges","58925411.4","kg"
"2016","GANAGOBIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","9176165.3","kg"
"2016","GAP (05)","Tous secteurs","Toutes énergies","prg100.3ges","159961888.4","kg"
"2016","GARDANNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","77878340.7","kg"
"2016","GARDANNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","GARDE-COLOMBES (05)","Tous secteurs","Toutes énergies","prg100.3ges","5264092.4","kg"
"2016","GARÉOULT (83)","Tous secteurs","Toutes énergies","prg100.3ges","11582899.9","kg"
"2016","GARGAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","8333342.8","kg"
"2016","GARS (06)","Tous secteurs","Toutes énergies","prg100.3ges","193134.8","kg"
"2016","GASSIN (83)","Tous secteurs","Toutes énergies","prg100.3ges","25787717.7","kg"
"2016","GATTIÈRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","24021018.4","kg"
"2016","GÉMENOS (13)","Tous secteurs","Toutes énergies","prg100.3ges","33061082.1","kg"
"2016","GIGNAC (84)","Tous secteurs","Toutes énergies","prg100.3ges","1085104.8","kg"
"2016","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","prg100.3ges","39151357.2","kg"
"2016","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","GIGONDAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","5718568.8","kg"
"2016","GIGORS (04)","Tous secteurs","Toutes énergies","prg100.3ges","441170.6","kg"
"2016","GILETTE (06)","Tous secteurs","Toutes énergies","prg100.3ges","9996349.3","kg"
"2016","GILETTE (06)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","GINASSERVIS (83)","Tous secteurs","Toutes énergies","prg100.3ges","35374907.6","kg"
"2016","GONFARON (83)","Tous secteurs","Toutes énergies","prg100.3ges","20422629.0","kg"
"2016","GORBIO (06)","Tous secteurs","Toutes énergies","prg100.3ges","15520878.8","kg"
"2016","GORDES (84)","Tous secteurs","Toutes énergies","prg100.3ges","11391641.7","kg"
"2016","GOULT (84)","Tous secteurs","Toutes énergies","prg100.3ges","10139554.3","kg"
"2016","GOURDON (06)","Tous secteurs","Toutes énergies","prg100.3ges","2258708.6","kg"
"2016","GRAMBOIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","5755394.6","kg"
"2016","GRANS (13)","Tous secteurs","Toutes énergies","prg100.3ges","45494558.6","kg"
"2016","GRASSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","187486161.5","kg"
"2016","GRASSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","GRAVESON (13)","Tous secteurs","Toutes énergies","prg100.3ges","15830783.8","kg"
"2016","GRÉASQUE (13)","Tous secteurs","Toutes énergies","prg100.3ges","9403293.6","kg"
"2016","GRÉOLIÈRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","4343059.8","kg"
"2016","GRÉOUX-LES-BAINS (04)","Tous secteurs","Toutes énergies","prg100.3ges","16360312.5","kg"
"2016","GRILLON (84)","Tous secteurs","Toutes énergies","prg100.3ges","6970551.0","kg"
"2016","GRILLON (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","GRIMAUD (83)","Tous secteurs","Toutes énergies","prg100.3ges","35049545.6","kg"
"2016","GUILLAUMES (06)","Tous secteurs","Toutes énergies","prg100.3ges","7114480.7","kg"
"2016","GUILLESTRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","17386791.0","kg"
"2016","HAUTES-DUYES (04)","Tous secteurs","Toutes énergies","prg100.3ges","671118.1","kg"
"2016","HYÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","196985412.9","kg"
"2016","ILONSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","2455912.1","kg"
"2016","ISOLA (06)","Tous secteurs","Toutes énergies","prg100.3ges","5763661.8","kg"
"2016","ISTRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","170663339.5","kg"
"2016","JARJAYES (05)","Tous secteurs","Toutes énergies","prg100.3ges","9625239.0","kg"
"2016","JAUSIERS (04)","Tous secteurs","Toutes énergies","prg100.3ges","6238551.4","kg"
"2016","JONQUERETTES (84)","Tous secteurs","Toutes énergies","prg100.3ges","3148075.0","kg"
"2016","JONQUIÈRES (84)","Tous secteurs","Toutes énergies","prg100.3ges","14324312.0","kg"
"2016","JOUCAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","1873882.2","kg"
"2016","JOUQUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","34512385.8","kg"
"2016","LA BARBEN (13)","Tous secteurs","Toutes énergies","prg100.3ges","7432549.6","kg"
"2016","LA BASTIDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","1350830.4","kg"
"2016","LA BASTIDE-DES-JOURDANS (84)","Tous secteurs","Toutes énergies","prg100.3ges","3932406.5","kg"
"2016","LA BASTIDONNE (84)","Tous secteurs","Toutes énergies","prg100.3ges","2783123.3","kg"
"2016","LA BÂTIE-MONTSALÉON (05)","Tous secteurs","Toutes énergies","prg100.3ges","4106558.2","kg"
"2016","LA BÂTIE-NEUVE (05)","Tous secteurs","Toutes énergies","prg100.3ges","18484089.2","kg"
"2016","LA BÂTIE-VIEILLE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3079567.5","kg"
"2016","LA BEAUME (05)","Tous secteurs","Toutes énergies","prg100.3ges","2630879.9","kg"
"2016","LA BOLLÈNE-VÉSUBIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","4528379.6","kg"
"2016","LA BOUILLADISSE (13)","Tous secteurs","Toutes énergies","prg100.3ges","18992070.9","kg"
"2016","LA BRIGUE (06)","Tous secteurs","Toutes énergies","prg100.3ges","2837084.0","kg"
"2016","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","prg100.3ges","11942879.9","kg"
"2016","LA CADIÈRE-D'AZUR (83)","Tous secteurs","Toutes énergies","prg100.3ges","52025211.0","kg"
"2016","LA CELLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7794931.3","kg"
"2016","LA CHAPELLE-EN-VALGAUDÉMAR (05)","Tous secteurs","Toutes énergies","prg100.3ges","1951890.6","kg"
"2016","LA CIOTAT (13)","Tous secteurs","Toutes énergies","prg100.3ges","152178112.4","kg"
"2016","LA COLLE-SUR-LOUP (06)","Tous secteurs","Toutes énergies","prg100.3ges","32312236.4","kg"
"2016","LA CONDAMINE-CHÂTELARD (04)","Tous secteurs","Toutes énergies","prg100.3ges","2550915.3","kg"
"2016","LACOSTE (84)","Tous secteurs","Toutes énergies","prg100.3ges","1756109.9","kg"
"2016","LA CRAU (83)","Tous secteurs","Toutes énergies","prg100.3ges","60185520.9","kg"
"2016","LA CROIX-SUR-ROUDOULE (06)","Tous secteurs","Toutes énergies","prg100.3ges","1104040.2","kg"
"2016","LA CROIX-VALMER (83)","Tous secteurs","Toutes énergies","prg100.3ges","10786185.7","kg"
"2016","LA DESTROUSSE (13)","Tous secteurs","Toutes énergies","prg100.3ges","10432253.6","kg"
"2016","LAFARE (84)","Tous secteurs","Toutes énergies","prg100.3ges","690907.2","kg"
"2016","LA FARE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","4685943.0","kg"
"2016","LA FARE-LES-OLIVIERS (13)","Tous secteurs","Toutes énergies","prg100.3ges","203542000.3","kg"
"2016","LA FARLÈDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","52199077.0","kg"
"2016","LA FAURIE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3011052.1","kg"
"2016","LA FREISSINOUSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7173330.1","kg"
"2016","LA GARDE (04)","Tous secteurs","Toutes énergies","prg100.3ges","759390.8","kg"
"2016","LA GARDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","143061494.7","kg"
"2016","LA GARDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","LAGARDE-D'APT (84)","Tous secteurs","Toutes énergies","prg100.3ges","1465282.1","kg"
"2016","LA GARDE-FREINET (83)","Tous secteurs","Toutes énergies","prg100.3ges","10172387.8","kg"
"2016","LAGARDE-PARÉOL (84)","Tous secteurs","Toutes énergies","prg100.3ges","1232728.2","kg"
"2016","LA GAUDE (06)","Tous secteurs","Toutes énergies","prg100.3ges","37045856.5","kg"
"2016","LAGNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","8055477.6","kg"
"2016","LA GRAVE (05)","Tous secteurs","Toutes énergies","prg100.3ges","6587391.9","kg"
"2016","LA HAUTE-BEAUME (05)","Tous secteurs","Toutes énergies","prg100.3ges","629599.2","kg"
"2016","LA JAVIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2150128.9","kg"
"2016","LA LONDE-LES-MAURES (83)","Tous secteurs","Toutes énergies","prg100.3ges","49930914.9","kg"
"2016","LAMANON (13)","Tous secteurs","Toutes énergies","prg100.3ges","93502611.6","kg"
"2016","LA MARTRE (83)","Tous secteurs","Toutes énergies","prg100.3ges","1371294.9","kg"
"2016","LAMBESC (13)","Tous secteurs","Toutes énergies","prg100.3ges","29027818.0","kg"
"2016","LAMBRUISSE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1535376.8","kg"
"2016","LA MÔLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7932263.3","kg"
"2016","LA MOTTE (83)","Tous secteurs","Toutes énergies","prg100.3ges","15954041.0","kg"
"2016","LA MOTTE (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2016","LA MOTTE-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","3364445.9","kg"
"2016","LA MOTTE-DU-CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2186328.5","kg"
"2016","LA MOTTE-DU-RHONE (84)","Tous secteurs","Toutes énergies","prg100.3ges","8539275.2","kg"
"2016","LA MOTTE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","2121373.1","kg"
"2016","LA MURE-ARGENS (04)","Tous secteurs","Toutes énergies","prg100.3ges","1462593.7","kg"
"2016","LANÇON-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","220287910.5","kg"
"2016","LANTOSQUE (06)","Tous secteurs","Toutes énergies","prg100.3ges","8257362.6","kg"
"2016","LAPALUD (84)","Tous secteurs","Toutes énergies","prg100.3ges","16628030.8","kg"
"2016","LA PALUD-SUR-VERDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5085457.3","kg"
"2016","LA PENNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","2923248.2","kg"
"2016","LA PENNE-SUR-HUVEAUNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","16769489.1","kg"
"2016","LA PIARRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","915638.9","kg"
"2016","LARAGNE-MONTÉGLIN (05)","Tous secteurs","Toutes énergies","prg100.3ges","12840789.7","kg"
"2016","LARDIER-ET-VALENÇA (05)","Tous secteurs","Toutes énergies","prg100.3ges","6717988.9","kg"
"2016","LARDIERS (04)","Tous secteurs","Toutes énergies","prg100.3ges","376029.7","kg"
"2016","L' ARGENTIÈRE-LA-BESSÉE (05)","Tous secteurs","Toutes énergies","prg100.3ges","11861959.5","kg"
"2016","LA ROBINE-SUR-GALABRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1615304.2","kg"
"2016","LA ROCHE-DE-RAME (05)","Tous secteurs","Toutes énergies","prg100.3ges","6574565.5","kg"
"2016","LA ROCHE-DES-ARNAUDS (05)","Tous secteurs","Toutes énergies","prg100.3ges","8333694.8","kg"
"2016","LA ROCHEGIRON (04)","Tous secteurs","Toutes énergies","prg100.3ges","833536.9","kg"
"2016","LA ROCHETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","699466.7","kg"
"2016","LA ROCHETTE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7908120.4","kg"
"2016","LA ROQUE-ALRIC (84)","Tous secteurs","Toutes énergies","prg100.3ges","674731.2","kg"
"2016","LA ROQUEBRUSSANNE (83)","Tous secteurs","Toutes énergies","prg100.3ges","8455252.9","kg"
"2016","LA ROQUE-D'ANTHÉRON (13)","Tous secteurs","Toutes énergies","prg100.3ges","12340047.6","kg"
"2016","LA ROQUE-EN-PROVENCE (06)","Tous secteurs","Toutes énergies","prg100.3ges","137608.4","kg"
"2016","LA ROQUE-ESCLAPON (83)","Tous secteurs","Toutes énergies","prg100.3ges","2758655.8","kg"
"2016","LA ROQUE-SUR-PERNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","1416826.6","kg"
"2016","LA ROQUETTE-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","14683453.3","kg"
"2016","LA ROQUETTE-SUR-VAR (06)","Tous secteurs","Toutes énergies","prg100.3ges","9815983.0","kg"
"2016","LA SALLE-LES-ALPES (05)","Tous secteurs","Toutes énergies","prg100.3ges","9689779.8","kg"
"2016","LA SAULCE (05)","Tous secteurs","Toutes énergies","prg100.3ges","12719056.7","kg"
"2016","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","prg100.3ges","144269395.2","kg"
"2016","LA TOUR (06)","Tous secteurs","Toutes énergies","prg100.3ges","3524801.9","kg"
"2016","LA TOUR-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","15142580.8","kg"
"2016","LA TRINITÉ (06)","Tous secteurs","Toutes énergies","prg100.3ges","77404592.7","kg"
"2016","LA TURBIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","36435881.3","kg"
"2016","LAURIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","8796507.6","kg"
"2016","LA VALETTE-DU-VAR (83)","Tous secteurs","Toutes énergies","prg100.3ges","88462738.4","kg"
